filenames,N.electron,M.nuclei,M.protons,Nuclei.Distance.Average,Nuclei.Gaussian.Distance.Average,Nuclei.Gaussian.Standard.Deviation,Nuclei.Distance.Average.Proton.Weighted,Nuclei.Distance.Proton.Weighted.Max,Nuclei.Distance.Proton.Weighted.Min,Centroid.average.dist.from.atoms,CentroidW.average.dist.from.atoms,Centroid.dist.from.High.e,Centroid.dist.from.low.e,Centroid.dist.from.High.e2,Centroid.dist.from.low.e2,M.protonsarray.q0,M.protonsarray.q1,M.protonsarray.q2,M.protonsarray.q3,M.protonsarray.q4,M.protonsarray.q5,M.protonsarray.q6,M.protonsarray.q7,M.protonsarray.q8,M.protonsarray.q9,M.protonsarray.q10,Nuclei.Distance.10.Proton.Weighted.Normalized,Nuclei.Distance.20.Proton.Weighted.Normalized,Nuclei.Distance.30.Proton.Weighted.Normalized,Nuclei.Distance.40.Proton.Weighted.Normalized,Nuclei.Distance.50.Proton.Weighted.Normalized,Nuclei.Distance.60.Proton.Weighted.Normalized,Nuclei.Distance.70.Proton.Weighted.Normalized,Nuclei.Distance.80.Proton.Weighted.Normalized,Nuclei.Distance.90.Proton.Weighted.Normalized,Nuclei.Distance.100.Proton.Weighted.Normalized,Nuclei.Distance.Proton.Weighted.Q0,Nuclei.Distance.Proton.Weighted.Q1,Nuclei.Distance.Proton.Weighted.Q2,Nuclei.Distance.Proton.Weighted.Q3,Nuclei.Distance.Proton.Weighted.Q4,Nuclei.Distance.Proton.Weighted.Q5,Nuclei.Distance.Proton.Weighted.Q6,Nuclei.Distance.Proton.Weighted.Q7,Nuclei.Distance.Proton.Weighted.Q8,Nuclei.Distance.Proton.Weighted.Q9,Nuclei.Distance.Proton.Weighted.Q10,Centroid.average.dist.from.atoms.q0,Centroid.average.dist.from.atoms.q1,Centroid.average.dist.from.atoms.q2,Centroid.average.dist.from.atoms.q3,Centroid.average.dist.from.atoms.q4,Centroid.average.dist.from.atoms.q5,Centroid.average.dist.from.atoms.q6,Centroid.average.dist.from.atoms.q7,Centroid.average.dist.from.atoms.q8,Centroid.average.dist.from.atoms.q9,Centroid.average.dist.from.atoms.q10,CentroidW.average.dist.from.atoms.q0,CentroidW.average.dist.from.atoms.q1,CentroidW.average.dist.from.atoms.q2,CentroidW.average.dist.from.atoms.q3,CentroidW.average.dist.from.atoms.q4,CentroidW.average.dist.from.atoms.q5,CentroidW.average.dist.from.atoms.q6,CentroidW.average.dist.from.atoms.q7,CentroidW.average.dist.from.atoms.q8,CentroidW.average.dist.from.atoms.q9,CentroidW.average.dist.from.atoms.q10,ElecDenSurMxq0,ElecDenSurMxq1,ElecDenSurMxq2,ElecDenSurMxq3,ElecDenSurMxq4,ElecDenSurMxq5,ElecDenSurMxq6,ElecDenSurMxq7,ElecDenSurMxq8,ElecDenSurMxq9,ElecDenSurMxq10,ColumbMatrix.1,ColumbMatrix.2,ColumbMatrix.3,ColumbMatrix.4,ColumbMatrix.5,ColumbMatrix.6,ColumbMatrix.7,ColumbMatrix.8,ColumbMatrix.9,ColumbMatrix.10,ColumbMatrix.11,ColumbMatrix.12,ColumbMatrix.13,ColumbMatrix.14,ColumbMatrix.15,ColumbMatrix.16,ColumbMatrix.17,ColumbMatrix.18,ColumbMatrix.19,ColumbMatrix.20,ColumbMatrix.21,ColumbMatrix.22,ColumbMatrix.23,ColumbMatrix.24,ColumbMatrix.25,Elec_Den_Surg2_Mx.1,Elec_Den_Surg2_Mx.2,Elec_Den_Surg2_Mx.3,Elec_Den_Surg2_Mx.4,Elec_Den_Surg2_Mx.5,Elec_Den_Surg2_Mx.6,Elec_Den_Surg2_Mx.7,Elec_Den_Surg2_Mx.8,Elec_Den_Surg2_Mx.9,Elec_Den_Surg2_Mx.10,Elec_Den_Surg2_Mx.11,Elec_Den_Surg2_Mx.12,Elec_Den_Surg2_Mx.13,Elec_Den_Surg2_Mx.14,Elec_Den_Surg2_Mx.15,Elec_Den_Surg2_Mx.16,Elec_Den_Surg2_Mx.17,Elec_Den_Surg2_Mx.18,Elec_Den_Surg2_Mx.19,Elec_Den_Surg2_Mx.20,Elec_Den_Surg2_Mx.21,Elec_Den_Surg2_Mx.22,Elec_Den_Surg2_Mx.23,Elec_Den_Surg2_Mx.24,Elec_Den_Surg2_Mx.25,Theory.Basis.set,Energy,Chemical.Formula,CAS.number,Charge,Chemical.Name
MdlMolFile_422506716_0_1_55_2_495379,22,6,22,2.329645375,2.329645375,1.076924245,15.83368509,38.1332,3.6708,1.52168725,1.518813423,2.899806163,5.274434623,1.075132543,0.148419763,1,1,1,1,1,3,5,5.5,6,7,8,1,2,3,4,1,0,1,0,2,1,3.6708,7.59150468,7.902635149,8.16054365,10.81249068,12.99880238,13.89152143,16.9738,24.77228278,30.84177509,38.1332,0.385252855,0.711069419,1.036885983,1.369883853,1.702881723,1.778563164,1.854244604,1.854244604,1.854244604,2.075429167,2.296613729,0.041449833,0.683669388,1.325888944,1.362460263,1.399031582,1.693366925,1.987702268,2.083553112,2.179403957,2.179403957,2.179403957,0.501226893,0.736608425,1.903601688,2.626307979,2.712214735,2.769485906,3.841057557,6.191642333,6.752573254,8.650140728,9.707287933,113.1200609,34.76375343,17.35693042,-2.3354,-9.728638331,-17.50623222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4057007,6.085863452,3.601917099,0.782063855,0.654926309,0.469528582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-139.1367801,CH2BOH,422506716,0,hydroxy(methylene)borane
MdlMolFile_10038989_0_1_55_2_309589,100,5,100,2.929749721,2.929749721,0.694063262,112.351417,117.8905396,104.0427332,1.698656868,1.698656868,0,4.50849243,4.50849243,0,17,17,17,17,17,17,17,17,20,26,32,0,0,0,0,0,0,0,0,4,6,104.0427332,104.0427332,104.0427332,104.0427332,112.351417,117.8905396,117.8905396,117.8905396,117.8905396,117.8905396,117.8905396,0,0.849328434,1.698656868,2.123321085,2.123321085,2.123321085,2.123321085,2.123321085,2.123321085,2.123321085,2.123321085,0,0.849328434,1.698656868,2.123321085,2.123321085,2.123321085,2.123321085,2.123321085,2.123321085,2.123321085,2.123321085,9.80570624,9.80570624,9.80570624,9.80570624,9.80570624,9.80570624,15.11424622,23.0770562,23.0770562,23.0770562,23.0770562,2068.733716,655.8964799,372.8491162,372.8491162,372.8491162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.33246338,16.0218163,14.54857344,14.54857344,14.54857344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-3900.261837,GeCl4,10038989,0,Germanium_Tetrachloride
MdlMolFile_7782505_-1_1_55_2_265820,35,2,34,2.6908,2.6908,NA,91.4872,91.4872,91.4872,1.3454,1.3454,1.81010116,1.81010116,NA,NA,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,1,91.4872,91.4872,91.4872,91.4872,91.4872,91.4872,91.4872,91.4872,91.4872,91.4872,91.4872,1.3454,1.3454,1.3454,1.3454,1.3454,1.3454,1.3454,1.3454,1.3454,1.3454,1.3454,1.3454,1.3454,1.3454,1.3454,1.3454,1.3454,1.3454,1.3454,1.3454,1.3454,1.3454,12.63564739,12.63564739,12.63564739,12.63564739,12.63564739,12.63564739,12.63564739,12.63564739,12.63564739,12.63564739,12.63564739,511.537986,386.050786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.50728408,4.492715921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-916.3533563,Cl2-,7782505,-1,chlorine_diatomic_anion-
MdlMolFile_7782505_0_1_55_2_266624,34,2,34,2.0114,2.0114,NA,68.3876,68.3876,68.3876,1.0057,1.0057,1.01143249,1.01143249,NA,NA,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,1,68.3876,68.3876,68.3876,68.3876,68.3876,68.3876,68.3876,68.3876,68.3876,68.3876,68.3876,1.0057,1.0057,1.0057,1.0057,1.0057,1.0057,1.0057,1.0057,1.0057,1.0057,1.0057,1.0057,1.0057,1.0057,1.0057,1.0057,1.0057,1.0057,1.0057,1.0057,1.0057,1.0057,16.9036492,16.9036492,16.9036492,16.9036492,16.9036492,16.9036492,16.9036492,16.9036492,16.9036492,16.9036492,16.9036492,499.988186,397.600586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9036492,0.0963508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-916.261668,Cl2,7782505,0,Chlorine_diatomic
MdlMolFile_7782505_1_1_55_2_267213,33,2,34,1.9076,1.9076,NA,64.8584,64.8584,64.8584,0.9538,0.9538,0.90973444,0.90973444,NA,NA,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,1,64.8584,64.8584,64.8584,64.8584,64.8584,64.8584,64.8584,64.8584,64.8584,64.8584,64.8584,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,0.9538,17.82344307,17.82344307,17.82344307,17.82344307,17.82344307,17.82344307,17.82344307,17.82344307,17.82344307,17.82344307,17.82344307,498.223586,399.365186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.79922416,-0.799224156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-915.8391989,Cl2+,7782505,1,chlorine_diatomic_cation+
MdlMolFile_1551219_0_1_55_2_173915,50,15,50,3.01917543,3.01917543,1.201487918,18.69234763,64.57101613,3.54348376,2.116396052,2.179987276,2.422893086,6.071174932,4.062837385,4.062837385,1,1,1,1,1,1,1,5,6,6,16,23,32,12,10,9,3,7,5,0,4,3.54348376,5.007894425,6.327342404,7.649337655,8.649473187,10.59402918,16.46730923,21.37910037,31.26301974,41.8641078,64.57101613,0.578218797,1.379374396,1.528542621,1.876047309,2.010338395,2.285094848,2.41460047,2.510862377,2.633146368,2.680120511,3.345319239,0.85205768,1.302670224,1.749466487,2.107910146,2.163654524,2.21699631,2.456974754,2.518868135,2.607598032,2.834902314,3.062090009,0.336910498,0.451514902,0.578368937,0.790774067,1.125832641,1.645373806,2.475399927,3.238638144,5.831392712,6.423565269,11.70121624,482.0397857,112.0171068,35.82285864,26.86671265,24.39578662,-1.612004697,-1.719820288,-1.892243067,-1.981315113,-2.190496872,-2.550065204,-4.690036803,-18.17623449,-46.54757413,-59.32659789,0,0,0,0,0,0,0,0,0,0,16.38849367,7.22436967,5.902986785,5.703157396,5.372204721,1.001885171,0.997034295,0.97134361,0.946534322,0.927658965,0.921938706,0.916277011,0.911802716,0.909625122,0.904687839,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-553.7499603,CH3C(SCH3)HCH3,1551219,0,"Propane,_2-(methylthio)-"
MdlMolFile_463821_0_1_55_2_114742,42,17,42,2.74431846,2.74431846,0.868179082,12.44744809,30.09220187,3.555898581,1.897101594,1.897101594,2.35817868,4.73359148,4.73359148,2.35817868,1,1,1,1,1,1,1,2,6,6,6,0,24,54,0,0,12,28,0,12,6,3.555898581,5.079855116,6.200753399,7.517499073,7.517499073,7.668549808,15.2297729,19.25886917,19.25886917,24.27698935,30.09220187,0,1.535636246,1.535636246,2.047672723,2.175681843,2.175681843,2.175681843,2.175681843,2.175681843,2.175681843,2.175681843,0,1.535636246,1.535636246,2.047672723,2.175681843,2.175681843,2.175681843,2.175681843,2.175681843,2.175681843,2.175681843,0.463190607,0.532091851,0.532091851,0.645082902,1.124891475,2.018372184,2.544282303,2.544282303,3.217382185,6.389734855,7.814350587,205.1313161,27.92454752,27.92454752,27.92454752,24.66032233,-1.618254624,-1.618254624,-1.618254624,-1.816745674,-1.816745674,-2.22304208,-2.22304208,-2.22304208,-20.2898768,-20.2898768,-20.2898768,-47.24774315,0,0,0,0,0,0,0,0,7.924785598,5.741756282,5.741756282,5.741756282,5.381740347,1.072363651,0.995251809,0.995251809,0.995251809,0.936283977,0.936283977,0.936283977,0.923553575,0.923553575,0.918042349,0.918042349,0.918042349,0,0,0,0,0,0,0,0,B1B95/3-21G,-196.5706817,C5H12,463821,0,"Propane,_2,2-dimethyl-"
MdlMolFile_75876_0_1_55_2_41782,72,7,72,2.489563783,2.489563783,0.75681821,54.35502949,99.72900702,7.681672552,1.608309596,1.649721749,4.083062736,0.945563326,NA,NA,1,4,6,6,6.8,8,13.4,17,17,17,17,1,4,0,1,3,2,4,1,0,5,7.681672552,16.96607743,18.51923482,40.39008789,41.16989194,51.26007619,61.49004701,66.5083072,90.74599509,99.5384,99.72900702,0.579793147,0.81048771,1.108276788,1.540254897,1.784091616,1.93385764,1.985938447,2.020658986,2.020658986,2.034262082,2.054666727,0.063639284,0.942987379,1.564206903,1.669169283,1.752917139,1.826057732,1.826057732,1.901834476,2.129164707,2.280556813,2.393979856,3.19833033,4.871571893,6.320708514,6.378819153,6.887356289,8.460884919,8.603018305,11.55246407,11.59141191,12.84919574,13.09727281,619.7187509,382.3041088,382.025186,71.36638007,33.36039534,21.18381095,-15.84256895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.85784807,15.07892309,15.0643986,8.535887944,5.284879489,4.480364487,0.697698321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-1525.555091,CCl3CHO,75876,0,trichloroacetaldehyde
MdlMolFile_7783075_0_1_55_2_271027,36,3,36,1.702448471,1.702448471,0.370097281,36.15789647,52.10704471,4.2596,0.977831621,0.98524683,0.48108096,1.25428225,1.25428225,0.48108096,1,1,1,1,1,1,7.6,14.2,20.8,27.4,34,1,0,0,0,0,0,0,0,0,2,4.2596,13.82908894,23.39857788,32.96806683,42.53755577,52.10704471,52.10704471,52.10704471,52.10704471,52.10704471,52.10704471,0.6936,0.778869486,0.864138973,0.949408459,1.034677945,1.119947432,1.119947432,1.119947432,1.119947432,1.119947432,1.119947432,0.0578,0.336034049,0.614268098,0.892502147,1.170736196,1.448970245,1.448970245,1.448970245,1.448970245,1.448970245,1.448970245,0.93905531,5.453103687,9.967152064,14.48120044,18.99524882,23.50929719,23.50929719,23.50929719,23.50929719,23.50929719,23.50929719,2371.001944,1.37882648,-2.6298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.99205161,0.530472345,-5.522523956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-2391.686797,H2Se,7783075,0,Hydrogen_selenide
MdlMolFile_109933_0_1_55_2_71180,38,11,38,3.07230062,3.07230062,1.495503372,19.2961016,56.8248,3.721370554,2.123515263,2.124263621,0.174511265,7.841610899,5.707729493,5.707729493,1,1,1,1,1,1,6,6,6,6,8,5,13,11,6,6,7,4,2,0,1,3.721370554,6.162671242,7.601515051,9.167254139,14.63455365,15.89753773,19.13279225,26.95899205,30.40532228,34.39689079,56.8248,0.417745455,1.23030222,1.23030222,1.756697723,1.756697723,2.389085493,2.389085493,2.800287646,2.800287646,3.294088137,3.294088137,0.334715789,1.252863474,1.252863474,1.822553984,1.822553984,2.379424206,2.379424206,2.759760843,2.759760843,3.301489515,3.301489515,0.304469614,0.4442731,0.81084727,1.270667128,1.751246862,2.684898799,3.319897688,3.421081809,5.907770056,6.478166931,10.06351171,200.907855,45.34629357,34.19771874,24.98912502,24.24256892,-1.898400037,-2.40876202,-2.569668717,-7.060002744,-40.79114094,-51.0064713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.803637537,6.329567881,6.311455877,5.110653457,5.061124079,0.929029207,0.924288692,0.89564965,0.894799497,0.870938788,0.868855335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-229.8155664,CH2CHOCHCH2,109933,0,Vinyl_ether
MdlMolFile_109933_0_2_55_2_71449,38,11,38,2.888010598,2.888010598,1.286326738,18.24871642,48.72437219,3.695819806,2.008737299,2.010367619,1.018495824,7.612497388,4.819028436,4.819028436,1,1,1,1,1,1,6,6,6,6,8,3,15,4,13,3,5,8,2,1,1,3.695819806,6.172070676,7.561063309,8.839200375,14.60630157,15.8697443,18.78769728,24.53901215,30.23031754,33.23038206,48.72437219,1.006693474,1.009205541,1.384933142,1.476671181,1.895494935,1.912597712,2.195228561,2.475426866,2.759075459,2.980861994,2.999921418,0.800731597,1.019786355,1.400215437,1.503553886,1.988203827,2.061536511,2.195413024,2.354091783,2.70028993,3.040957879,3.049263581,0.343634607,0.502794356,0.813354262,1.483406719,1.848797653,2.684689114,3.301628456,3.425786882,5.791430275,6.481677761,10.07521128,193.9458376,44.39242385,31.19963072,25.09920368,23.78760665,-1.853827328,-2.189340752,-3.890206038,-6.579663378,-38.18077528,-41.78177422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.834442524,6.369059572,6.251108773,5.094260565,5.073724951,0.924743882,0.924008495,0.900824826,0.892998099,0.873982462,0.860845851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-229.815382,CH2CHOCHCH2,109933,0,Vinyl_ether
MdlMolFile_76142_0_1_55_2_43044,82,8,82,2.456523345,2.456523345,0.716285422,52.68108145,146.0546147,18.38320573,1.610653885,1.610653885,4.61331109,0.5867053,3.11308381,3.11308381,6,6,7.2,9,9,9,9,9,13.8,17,17,0,5,8,2,8,4,0,0,0,1,18.38320573,20.43894083,35.31507889,35.784611,40.40140613,49.33279345,62.41599222,66.46056405,66.78749786,77.36611684,146.0546147,0.765966905,0.765966905,1.165337474,1.764393326,1.764393326,1.764393326,1.764393326,1.764393326,1.994474519,2.147861981,2.147861981,0.765966905,0.765966905,1.165337474,1.764393326,1.764393326,1.764393326,1.764393326,1.764393326,1.994474519,2.147861981,2.147861981,5.100903447,6.371216122,6.44978545,7.841397692,8.097894547,8.625324291,8.737675195,10.12165483,10.65370087,11.00839823,13.06200006,612.4634838,359.16444,146.7565058,75.6205829,61.43521661,54.07190901,32.61518816,19.31005514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.25068222,15.92279307,10.66123322,8.693627673,8.052691635,7.633624208,5.161587634,4.623760338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-1389.164395,CF2ClCF2Cl,76142,0,"1,2-Dichloro-1,1,2,2-tetrafluoroethane"
MdlMolFile_108805_0_1_55_2_66550,66,12,66,2.791493274,2.791493274,1.085582181,30.36910998,73.6672,8.102327053,1.943641507,1.943641507,7.066071543,5.507536877,1.779618207,2.060684175,1,1,2,6,6,6.5,7,7,7.8,8,8,0,12,9,15,15,0,9,0,3,3,8.102327053,14.34434295,17.11758021,18.03862991,22.65315858,26.14874154,32.34793566,34.53142691,45.04533401,50.3667823,73.6672,1.333991667,1.334023316,1.354320319,1.435517418,1.435538616,1.891165141,2.346805185,2.346814197,2.595929506,2.658221457,2.658222915,1.333990909,1.334023694,1.354320774,1.435517835,1.435538237,1.891164573,2.346805109,2.346814576,2.595930188,2.658221192,2.658222537,0.492029128,1.850699907,2.478585869,3.415980792,3.575687654,3.82439023,4.693883121,6.059075773,6.515850766,9.368888458,11.45021653,308.6120577,42.74851808,42.74851199,42.01330912,36.46294368,36.46279337,33.0588268,19.2274344,19.22736453,-28.19564969,-28.19616866,-31.4694194,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75803055,7.988781542,7.988772437,6.93103208,6.494823792,6.494817132,5.259398822,5.259388443,5.176378725,0.906784617,0.90678394,0.835007924,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-503.1589635,C3H3N3O3,108805,0,cyanuric_acid
MdlMolFile_107313_0_1_55_2_64436,32,8,32,2.278833456,2.278833456,0.882939972,17.19316312,37.47165028,3.548,1.547610791,1.590294759,3.18000086,5.353505348,1.783193568,1.783193568,1,1,1,1,1,3.5,6,6,7.2,8,8,3,2,5,0,6,4,4,1,1,2,3.548,6.204265445,7.61872511,7.687933331,17.82384107,18.65671569,19.0422013,20.46401667,23.66114944,30.07630027,37.47165028,0.835544411,0.983625569,1.162398437,1.355342626,1.495202036,1.535161867,1.584780632,1.758446309,1.910630196,2.09101187,2.313764324,0.895590625,0.939235024,1.148121001,1.43649207,1.458186589,1.636428414,1.808471806,1.808471806,1.910030206,2.09732618,2.376370386,0.494904138,0.94282449,1.520136655,2.433008713,3.230170892,4.253709891,4.425113652,5.211509649,6.414862326,7.748693868,11.48092106,154.3902192,48.97317938,36.47925139,24.59062718,-2.274,-2.582266435,-10.4129598,-26.41445103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25635655,7.144921103,5.507302074,4.868744833,0.848664008,0.83927401,0.838943469,0.695793954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-227.7052698,CH3OCHO,107313,0,methyl_formate
MdlMolFile_13465071_0_1_55_2_366583,34,4,34,2.296647115,2.296647115,0.780423302,36.60245651,72.4288,6.47923556,1.454303862,1.487007544,1.49678393,2.83981988,2.83981988,1.49678393,1,1,1,1,4,8.5,13,16,16,16,16,1,0,0,2,0,0,2,0,0,1,6.47923556,14.89603906,23.31284257,23.31284257,23.31284257,35.17667587,47.04050918,47.04050918,47.04050918,59.73465459,72.4288,1.223431212,1.223431212,1.223431212,1.223431212,1.315780272,1.454303862,1.592827453,1.685176513,1.685176513,1.685176513,1.685176513,1.133020322,1.133020322,1.133020322,1.133020322,1.274615211,1.487007544,1.699399877,1.840994766,1.840994766,1.840994766,1.840994766,0.61735678,3.380498881,6.143640982,6.143640982,6.143640982,9.27012083,12.39660068,12.39660068,12.39660068,13.26731156,14.13802244,450.6727578,337.2714999,-5.202076605,-5.695299018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.50579087,11.68618742,0.395352838,-0.587331129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-793.688697,H2S2,13465071,0,Disulfane
MdlMolFile_13465071_1_1_55_2_367253,33,4,34,2.197206016,2.197206016,0.815757368,33.60485201,63.7184,6.98052021,1.370365026,1.370365026,0.99121936,3.0454789,3.0454789,0.99121936,1,1,1,1,4,8.5,13,16,16,16,16,0,1,0,2,0,0,2,0,0,1,6.98052021,14.97836585,22.9762115,22.9762115,22.9762115,32.73254796,42.48888442,42.48888442,42.48888442,53.10364221,63.7184,0.9956,0.9956,0.9956,0.9956,1.14550601,1.370365026,1.595224042,1.745130052,1.745130052,1.745130052,1.745130052,0.9956,0.9956,0.9956,0.9956,1.14550601,1.370365026,1.595224042,1.745130052,1.745130052,1.745130052,1.745130052,0.573023196,3.687401077,6.801778958,6.801778958,6.801778958,9.690002896,12.57822683,12.57822683,12.57822683,14.32446898,16.07071113,445.078006,341.1414575,-4.205104882,-4.967476578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.81641632,10.81880557,0.264736537,-0.899958435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-793.5875664,H2S2+,13465071,1,hydrogen_disulfide_cation+
MdlMolFile_7787497_0_1_55_2_280342,22,3,22,1.841866667,1.841866667,0.797551662,28.54893333,49.7304,17.9582,0.920933333,0.920933333,1.90826596,0,NA,1.90826596,4,5,6,7,8,9,9,9,9,9,9,0,0,0,2,0,0,0,0,0,1,17.9582,17.9582,17.9582,17.9582,17.9582,17.9582,24.31264,30.66708,37.02152,43.37596,49.7304,0,0.27628,0.55256,0.82884,1.10512,1.3814,1.3814,1.3814,1.3814,1.3814,1.3814,0,0.27628,0.55256,0.82884,1.10512,1.3814,1.3814,1.3814,1.3814,1.3814,1.3814,6.515129579,7.094252208,7.673374837,8.252497466,8.831620096,9.410742725,9.410742725,9.410742725,9.410742725,9.410742725,9.410742725,134.8869939,63.66789975,10.44011487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95999452,5.742435211,0.297570268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-213.3791666,BeF2,7787497,0,Beryllium_fluoride
MdlMolFile_1871245_1_1_55_2_180551,22,3,23,1.577266667,1.577266667,0.684979871,24.8594,40.2203,15.8284,0.800266667,0.818675362,1.44096016,0.00121801,1.35839025,1.35839025,6,6.4,6.8,7.2,7.6,8,8.2,8.4,8.6,8.8,9,0,0,0,1,1,0,0,0,0,1,15.8284,16.36862,16.90884,17.44906,17.98928,18.5295,22.86766,27.20582,31.54398,35.88214,40.2203,0.0349,0.26102,0.48714,0.71326,0.93938,1.1655,1.17248,1.17946,1.18644,1.19342,1.2004,0.090126087,0.301135652,0.512145217,0.723154783,0.934164348,1.145173913,1.160284348,1.175394783,1.190505217,1.205615652,1.220726087,7.185426265,8.176900876,9.168375487,10.1598501,11.15132471,12.14279932,12.19080057,12.23880183,12.28680308,12.33480434,12.38280559,123.0398969,54.16296285,30.70503993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.44422137,4.728103452,-0.172324824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-211.5161668,FCO+,1871245,1,Carbonyl_fluoride_cation+
MdlMolFile_1871245_0_1_55_2_180118,23,3,23,1.614770788,1.614770788,0.593659056,25.3540902,38.97582885,16.62929052,0.90021214,0.913843688,1.424664431,0.142807798,1.274966518,1.274966518,6,6.4,6.8,7.2,7.6,8,8.2,8.4,8.6,8.8,9,0,0,0,0,1,1,0,0,0,1,16.62929052,17.39486266,18.1604348,18.92600695,19.69157909,20.45715123,24.16088676,27.86462228,31.56835781,35.27209333,38.97582885,0.37789919,0.528148183,0.678397175,0.828646168,0.97889516,1.129144153,1.142033937,1.154923722,1.167813507,1.180703291,1.193593076,0.430395652,0.570610501,0.71082535,0.8510402,0.991255049,1.131469898,1.141109021,1.150748144,1.160387267,1.17002639,1.179665513,7.414851935,8.131601318,8.848350701,9.565100084,10.28184947,10.99859885,11.15616546,11.31373206,11.47129867,11.62886528,11.78643188,123.0406714,54.70316401,30.16406431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.74167008,4.847578497,0.410751424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1B95/3-21G,-211.864164,FCO,1871245,0,Carbonyl_fluoride
