filenames,N.electron,M.nuclei,M.protons,Nuclei.Distance.Average,Nuclei.Gaussian.Distance.Average,Nuclei.Gaussian.Standard.Deviation,Nuclei.Distance.Average.Proton.Weighted,Nuclei.Distance.Proton.Weighted.Max,Nuclei.Distance.Proton.Weighted.Min,Centroid.average.dist.from.atoms,CentroidW.average.dist.from.atoms,Centroid.dist.from.High.e,Centroid.dist.from.low.e,Centroid.dist.from.High.e2,Centroid.dist.from.low.e2,M.protonsarray.q0,M.protonsarray.q1,M.protonsarray.q2,M.protonsarray.q3,M.protonsarray.q4,M.protonsarray.q5,M.protonsarray.q6,M.protonsarray.q7,M.protonsarray.q8,M.protonsarray.q9,M.protonsarray.q10,Nuclei.Distance.10.Proton.Weighted.Normalized,Nuclei.Distance.20.Proton.Weighted.Normalized,Nuclei.Distance.30.Proton.Weighted.Normalized,Nuclei.Distance.40.Proton.Weighted.Normalized,Nuclei.Distance.50.Proton.Weighted.Normalized,Nuclei.Distance.60.Proton.Weighted.Normalized,Nuclei.Distance.70.Proton.Weighted.Normalized,Nuclei.Distance.80.Proton.Weighted.Normalized,Nuclei.Distance.90.Proton.Weighted.Normalized,Nuclei.Distance.100.Proton.Weighted.Normalized,Nuclei.Distance.Proton.Weighted.Q0,Nuclei.Distance.Proton.Weighted.Q1,Nuclei.Distance.Proton.Weighted.Q2,Nuclei.Distance.Proton.Weighted.Q3,Nuclei.Distance.Proton.Weighted.Q4,Nuclei.Distance.Proton.Weighted.Q5,Nuclei.Distance.Proton.Weighted.Q6,Nuclei.Distance.Proton.Weighted.Q7,Nuclei.Distance.Proton.Weighted.Q8,Nuclei.Distance.Proton.Weighted.Q9,Nuclei.Distance.Proton.Weighted.Q10,Centroid.average.dist.from.atoms.q0,Centroid.average.dist.from.atoms.q1,Centroid.average.dist.from.atoms.q2,Centroid.average.dist.from.atoms.q3,Centroid.average.dist.from.atoms.q4,Centroid.average.dist.from.atoms.q5,Centroid.average.dist.from.atoms.q6,Centroid.average.dist.from.atoms.q7,Centroid.average.dist.from.atoms.q8,Centroid.average.dist.from.atoms.q9,Centroid.average.dist.from.atoms.q10,CentroidW.average.dist.from.atoms.q0,CentroidW.average.dist.from.atoms.q1,CentroidW.average.dist.from.atoms.q2,CentroidW.average.dist.from.atoms.q3,CentroidW.average.dist.from.atoms.q4,CentroidW.average.dist.from.atoms.q5,CentroidW.average.dist.from.atoms.q6,CentroidW.average.dist.from.atoms.q7,CentroidW.average.dist.from.atoms.q8,CentroidW.average.dist.from.atoms.q9,CentroidW.average.dist.from.atoms.q10,ElecDenSurMxq0,ElecDenSurMxq1,ElecDenSurMxq2,ElecDenSurMxq3,ElecDenSurMxq4,ElecDenSurMxq5,ElecDenSurMxq6,ElecDenSurMxq7,ElecDenSurMxq8,ElecDenSurMxq9,ElecDenSurMxq10,ColumbMatrix.1,ColumbMatrix.2,ColumbMatrix.3,ColumbMatrix.4,ColumbMatrix.5,ColumbMatrix.6,ColumbMatrix.7,ColumbMatrix.8,ColumbMatrix.9,ColumbMatrix.10,ColumbMatrix.11,ColumbMatrix.12,ColumbMatrix.13,ColumbMatrix.14,ColumbMatrix.15,ColumbMatrix.16,ColumbMatrix.17,ColumbMatrix.18,ColumbMatrix.19,ColumbMatrix.20,ColumbMatrix.21,ColumbMatrix.22,ColumbMatrix.23,ColumbMatrix.24,ColumbMatrix.25,Elec_Den_Surg2_Mx.1,Elec_Den_Surg2_Mx.2,Elec_Den_Surg2_Mx.3,Elec_Den_Surg2_Mx.4,Elec_Den_Surg2_Mx.5,Elec_Den_Surg2_Mx.6,Elec_Den_Surg2_Mx.7,Elec_Den_Surg2_Mx.8,Elec_Den_Surg2_Mx.9,Elec_Den_Surg2_Mx.10,Elec_Den_Surg2_Mx.11,Elec_Den_Surg2_Mx.12,Elec_Den_Surg2_Mx.13,Elec_Den_Surg2_Mx.14,Elec_Den_Surg2_Mx.15,Elec_Den_Surg2_Mx.16,Elec_Den_Surg2_Mx.17,Elec_Den_Surg2_Mx.18,Elec_Den_Surg2_Mx.19,Elec_Den_Surg2_Mx.20,Elec_Den_Surg2_Mx.21,Elec_Den_Surg2_Mx.22,Elec_Den_Surg2_Mx.23,Elec_Den_Surg2_Mx.24,Elec_Den_Surg2_Mx.25,Theory.Basis.set,Energy,Chemical.Formula,CAS.number,Charge,Chemical.Name
MdlMolFile_113_0_1_8_4_1714,34,8,34,2.75164835,2.75164835,1.37613977,22.35550844,71.11027193,3.106623994,1.881893358,1.865989885,5.29723541,7.588011577,NA,NA,1,1,1,1,1,3.5,6.4,7.8,8,8,8,3,8,7,2,2,1,4,0,0,1,3.106623994,6.823897115,8.555328339,9.04620504,16.23072263,18.09241623,19.20156242,27.65973369,35.67043934,44.88794791,71.11027193,0.961764364,0.996037496,1.08467269,1.234951581,1.510463374,1.890647957,2.214006385,2.290626629,2.573409689,2.843112468,3.049560912,0.728395688,0.855214767,1.011045576,1.228982575,1.68900393,1.94252044,2.139517028,2.401718655,2.480598864,2.744028268,3.294261358,0.346631269,0.660119802,1.446613241,1.869584544,2.703396528,3.655464672,4.413523423,4.485837145,6.803026111,9.283172362,11.53802754,178.7564449,54.79520725,42.82173312,22.17554391,-1.89879991,-4.041988051,-11.59687582,-21.60307599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.29005979,7.877647317,6.983072707,4.853166262,0.844336205,0.809310508,0.752745445,0.589661768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-266.2177209,H2OHCOOH,113,0,Water_formic_acid_dimer_2
MdlMolFile_1314983_0_1_8_4_168197,46,2,46,2.0806,2.0806,NA,95.7076,95.7076,95.7076,1.0403,1.0403,1.08222409,1.08222409,1.08222409,1.08222409,16,17.4,18.8,20.2,21.6,23,24.4,25.8,27.2,28.6,30,0,0,0,0,0,0,0,0,0,1,95.7076,95.7076,95.7076,95.7076,95.7076,95.7076,95.7076,95.7076,95.7076,95.7076,95.7076,1.0403,1.0403,1.0403,1.0403,1.0403,1.0403,1.0403,1.0403,1.0403,1.0403,1.0403,0.723686957,0.787009565,0.850332174,0.913654783,0.976977391,1.0403,1.103622609,1.166945217,1.230267826,1.293590435,1.356913043,22.10900702,22.10900702,22.10900702,22.10900702,22.10900702,22.10900702,22.10900702,22.10900702,22.10900702,22.10900702,22.10900702,1758.613596,383.5367732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.19069191,-0.19069191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-2177.33291,ZnS,1314983,0,Zinc_sulfide
MdlMolFile_107299_0_2_8_4_63913,32,9,32,2.433710799,2.433710799,0.961295073,16.15361141,38.54959793,3.5252,1.661116577,1.714911443,3.209264948,3.454808617,1.981271525,0.61587526,1,1,1,1,1,1,5,6,6.4,7.2,8,3,9,3,4,4,4,3,1,4,1,3.5252,5.177415286,7.625992957,7.681391257,8.883560158,15.04214608,16.63060673,21.18665617,25.62410362,31.50111618,38.54959793,0.784777204,1.046277997,1.289207162,1.416681077,1.502558815,1.791442142,1.845257667,1.906836739,1.938920201,2.088678211,2.687710251,0.863209375,0.99136083,1.271031615,1.474969705,1.566018082,1.697114737,1.889274117,2.150460078,2.30578341,2.325622293,2.325622293,0.450269929,0.622330586,1.122833785,2.114272967,2.5580649,3.046535538,3.274580685,4.675230328,6.383156599,7.215132519,10.6154591,155.8765028,46.89377144,31.4960059,24.80221392,-1.890203226,-2.2626,-6.458886551,-14.12518684,-31.24000493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3769711,6.690002435,5.853554193,4.886223988,0.87919267,0.870877941,0.858164076,0.846274684,0.73873891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-209.1552058,CH3CHNOH,107299,0,Acetaldoxime_107299
MdlMolFile_106898_0_1_8_4_56721,48,10,48,2.47785857,2.47785857,0.896946214,24.47586487,101.0851464,3.565681281,1.682450098,1.777236479,6.264602176,5.412707046,2.46592215,1.953731868,1,1,1,1,1,3.5,6,6,6.4,8.9,17,15,15,4,2,3,1,2,1,1,1,3.565681281,5.552993628,7.606319244,7.851568694,15.45811665,18.07726716,19.43062568,24.05128497,36.06852997,59.42277496,101.0851464,0.559308589,1.155253322,1.362501552,1.518555721,1.591168295,1.641719283,1.757429696,1.939232082,2.134701665,2.344162143,2.502918731,0.861966732,0.903174592,1.416973821,1.646411367,1.776568129,1.860938324,1.901901799,1.984915118,2.151106299,2.291138214,2.754506869,0.459534861,0.699501778,1.114252449,2.682481207,3.170621783,4.124638852,4.703337115,6.285026358,6.428171685,8.090046397,12.64750072,523.7946327,82.67150281,40.19143249,25.29144391,24.17222686,-1.777334466,-2.076886112,-4.94041343,-19.51939838,-32.42181004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.66104281,9.374922075,6.172941544,5.48294633,4.99281673,0.911110641,0.900905483,0.870042076,0.862030366,0.771241946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-652.7183679,C3H5ClO,106898,0,"Oxirane,_(chloromethyl)-"
MdlMolFile_9000777_0_2_8_4_301582,24,6,24,1.985799747,1.985799747,0.746757516,14.62996934,34.34311071,4.619144804,1.270691509,1.292279458,1.799991582,3.280824342,1.096774689,0.098533842,1,1,1,1,1,3.5,6,6.5,7,7.5,8,0,3,3,2,2,3,0,0,1,1,4.619144804,6.017138578,7.444752265,8.270553173,11.40620214,13.26442104,16.68073495,17.85066641,18.58344301,24.55680848,34.34311071,0.313901007,0.68058556,1.047270113,1.194453881,1.341637649,1.371360241,1.401082832,1.555017845,1.708952857,1.760128727,1.811304597,0.4188125,0.7918611,1.1649097,1.165032117,1.165154534,1.334003006,1.502851477,1.509918966,1.516986456,1.750974269,1.984962082,0.604100718,0.773865104,2.459007011,3.504579966,3.709938478,3.772462852,5.251127178,6.522173286,8.132916035,9.847319851,10.38746805,115.2528844,40.9725661,29.33656203,-3.477528893,-6.62052696,-10.23044939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.58906462,6.388499274,4.236578317,0.742989489,0.67017987,0.372688427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-169.8902131,HOCHNH,1A',0,hydroxymethylimine_9000777_1A'
MdlMolFile_78819_0_1_8_4_44535,42,16,42,2.81793924,2.81793924,1.026933085,13.74224238,49.86802027,3.266806324,1.967786958,1.973091078,4.668879101,2.287350657,0.283179172,0.283179172,1,1,1,1,1,1,1,3.5,6,6,7,14,50,5,29,8,3,8,2,0,1,3.266806324,4.960211084,6.112681926,7.497459845,7.67504681,9.134403025,15.10554743,18.59342616,19.77419263,28.18886998,49.86802027,0.532145819,1.332754792,1.521713445,1.742137782,1.974433261,2.03783146,2.160758918,2.297767422,2.441271913,2.508280048,3.016724972,0.58223242,1.268138052,1.584157875,1.783552084,1.907745326,2.04557293,2.091092964,2.337673922,2.459311783,2.591752264,2.891538372,0.36513104,0.522294379,0.634522622,0.783947175,1.127259135,1.928259568,2.480789044,3.050612392,3.383608789,6.372516044,8.849471712,196.302463,30.1421292,26.84641552,22.73703773,20.43745203,-1.55006185,-1.659112252,-1.745384906,-1.825107201,-2.17895559,-2.502913244,-2.742442199,-4.48324312,-5.862358745,-17.36868728,-48.25610292,0,0,0,0,0,0,0,0,0,8.28829395,6.540813955,5.731591023,5.641864921,5.366366048,1.041185601,0.994153116,0.983264007,0.955548369,0.945452041,0.929427624,0.924305743,0.919896541,0.916421588,0.913393866,0.908021606,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-213.8272252,C(NH2)H2C(CH3)HCH3,78819,0,"1-Propanamine,_2-methyl-"
MdlMolFile_10060114_0_1_8_4_311569,66,3,66,2.617322081,2.617322081,0.697391135,111.135782,116.3684,108.519473,1.495265382,1.469429361,0.87834384,3.14813365,3.14813365,0.87834384,17,17,17,17,17,17,20,23,26,29,32,0,0,0,0,0,0,0,0,0,3,108.519473,108.519473,108.519473,108.519473,108.519473,108.519473,110.0892584,111.6590438,113.2288292,114.7986146,116.3684,0.9372,1.104619614,1.272039229,1.439458843,1.606878458,1.774298072,1.774298072,1.774298072,1.774298072,1.774298072,1.774298072,0.7242,0.947768808,1.171337617,1.394906425,1.618475233,1.842044041,1.842044041,1.842044041,1.842044041,1.842044041,1.842044041,9.933968328,12.37218694,14.81040555,17.24862416,19.68684277,22.12506138,22.12506138,22.12506138,22.12506138,22.12506138,22.12506138,2058.066065,513.9125208,373.610186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.41287193,12.03301584,10.55411224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-2995.487462,GeCl2,10060114,0,Germanium_dichloride
MdlMolFile_2597435_0_1_8_4_201812,17,5,17,1.760920611,1.760920611,0.614930368,10.81150116,19.18407336,3.778682675,1.112192649,1.147529535,0.927311991,2.204469821,0.212892859,0.212892859,1,1,1,1,1,1,3,5,6.4,7.2,8,0,1,2,2,1,0,0,1,0,3,3.778682675,4.447394429,5.469986236,7.014090423,7.59236549,8.14763297,10.61359107,14.99417616,18.60275686,19.08176309,19.18407336,0.461403142,0.662030045,0.862656948,1.014814304,1.118502113,1.222189922,1.305175582,1.388161242,1.4406724,1.462709055,1.484745709,0.683285729,0.686423727,0.689561725,0.81882052,1.07420011,1.329579701,1.401349178,1.473118656,1.512132341,1.518390233,1.524648126,0.700886411,0.866250128,1.02378075,2.858736069,4.000547012,4.314575798,5.206478313,6.451307099,7.039467652,9.409840849,10.2168083,90.43174018,32.81878034,-2.234053478,-3.57579716,-5.565869959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.03714196,4.614446901,0.739290383,0.51135402,0.097766738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-115.0720266,CH2OH,2597435,0,Hydroxymethyl_radical
MdlMolFile_1333740_1_1_8_4_170138,1,2,2,1.0932,1.0932,NA,2.1864,2.1864,2.1864,0.5466,0.5466,0.29877156,0.29877156,NA,NA,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2.1864,2.1864,2.1864,2.1864,2.1864,2.1864,2.1864,2.1864,2.1864,2.1864,2.1864,0.5466,0.5466,0.5466,0.5466,0.5466,0.5466,0.5466,0.5466,0.5466,0.5466,0.5466,0.5466,0.5466,0.5466,0.5466,0.5466,0.5466,0.5466,0.5466,0.5466,0.5466,0.5466,1.829491401,1.829491401,1.829491401,1.829491401,1.829491401,1.829491401,1.829491401,1.829491401,1.829491401,1.829491401,1.829491401,2.5932,-1.5932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.414745701,-0.414745701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-0.605115541,H2+,1333740,1,Hydrogen_cation+
MdlMolFile_106514_0_1_8_4_56519,56,12,56,2.874162493,2.874162493,1.111913747,25.99584164,85.4496,5.0376,2.00540777,2.00540777,7.13050209,6.35900245,2.0671741,2.0671741,1,1,1,2.5,6,6,6,6,6,7.8,8,6,14,18,14,7,4,2,0,0,1,5.0376,8.7388,14.95855177,16.6573,23.40614844,24.32634542,27.71207636,30.05819593,34.50640928,45.26509809,85.4496,1.437767053,1.437767053,1.437767053,1.439396937,1.4432,1.982453129,2.521706258,2.521706258,2.521706258,2.655440626,2.6703,1.437767053,1.437767053,1.437767053,1.439396937,1.4432,1.982453129,2.521706258,2.521706258,2.521706258,2.655440626,2.6703,0.396556894,1.768182195,1.997079246,2.014277079,3.192821859,3.432028453,3.914929794,4.791749399,5.912285097,8.073035007,11.40901312,270.6386413,40.63399378,39.88015503,26.28075652,25.88025884,25.25780816,24.10569951,16.59850843,-2.809685809,-26.8525708,-29.33253201,-40.09901234,0,0,0,0,0,0,0,0,0,0,0,0,0,10.59762656,8.014339142,6.783469394,6.060617427,5.63423238,5.161281651,5.155738241,4.968213181,0.936667019,0.905378664,0.904773093,0.877663252,0,0,0,0,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-381.4765027,C6H4O2,106514,0,parabenzoquinone
MdlMolFile_7783406_0_1_8_4_271582,30,3,30,2.353866667,2.353866667,1.019254165,45.9004,63.5544,37.0734,1.176933333,1.176933333,0,3.11663716,3.11663716,0,9,9,9,9,9,9,9.6,10.2,10.8,11.4,12,0,0,0,0,0,2,0,0,0,1,37.0734,37.0734,37.0734,37.0734,37.0734,37.0734,42.3696,47.6658,52.962,58.2582,63.5544,0,0.35308,0.70616,1.05924,1.41232,1.7654,1.7654,1.7654,1.7654,1.7654,1.7654,0,0.35308,0.70616,1.05924,1.41232,1.7654,1.7654,1.7654,1.7654,1.7654,1.7654,5.097994789,6.457460066,7.816925343,9.17639062,10.5358559,11.89532117,11.89532117,11.89532117,11.89532117,11.89532117,11.89532117,217.5382607,115.3102846,56.75589975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1887832,6.451002606,3.360214191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-399.9175892,MgF2,7783406,0,Magnesium_fluoride
MdlMolFile_12258989_0_1_8_4_346440,56,4,56,2.904401669,2.904401669,0.590931344,82.10884673,135.6396,70.4836,1.7983,1.7983,3.97882809,2.56608361,2.56608361,3.97882809,11,11,11,11,12.2,14,15.8,17,17,17,17,0,0,0,0,0,5,0,0,0,1,70.4836,71.05803505,71.6324701,71.6324701,71.6324701,71.6324701,71.6324701,71.6324701,71.6324701,103.6360351,135.6396,1.6019,1.6019,1.6019,1.6019,1.68046,1.7983,1.91614,1.9947,1.9947,1.9947,1.9947,1.6019,1.6019,1.6019,1.6019,1.68046,1.7983,1.91614,1.9947,1.9947,1.9947,1.9947,6.866845621,7.694715235,8.52258485,9.733671075,10.9447573,10.9447573,10.9447573,10.9447573,10.9447573,10.9447573,10.9447573,561.5782383,363.974586,176.4297197,111.3555628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.56308453,14.15913838,8.71105146,8.566725629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-1245.202961,Na2Cl2,12258989,0,Disodium_dichloride
MdlMolFile_7783586_0_1_8_4_274874,68,5,68,2.368845684,2.368845684,0.561184032,58.4338629,70.38915918,50.46366539,1.373447008,1.373447008,0,2.94743232,2.94743232,0,9,9,9,9,9,9,9,9,13.6,22.8,32,0,0,0,0,0,0,0,6,0,4,50.46366539,50.46366539,50.46366539,50.46366539,50.46366539,50.46366539,58.4338629,70.38915918,70.38915918,70.38915918,70.38915918,0,0.686723504,1.373447008,1.71680876,1.71680876,1.71680876,1.71680876,1.71680876,1.71680876,1.71680876,1.71680876,0,0.686723504,1.373447008,1.71680876,1.71680876,1.71680876,1.71680876,1.71680876,1.71680876,1.71680876,1.71680876,6.420461088,6.420461088,6.420461088,6.420461088,6.420461088,6.420461088,13.40488401,23.8815184,23.8815184,23.8815184,23.8815184,2056.80771,191.420888,63.30126706,63.30126706,63.30126706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.91607529,7.899270521,7.394884728,7.394884728,7.394884728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-2474.552266,GeF4,7783586,0,Germanium_tetrafluoride
MdlMolFile_13966579_0_1_8_4_402387,31,2,31,2.1047,2.1047,NA,65.2457,65.2457,65.2457,1.05235,1.05235,1.107440523,1.107440523,1.107440523,1.107440523,14,14.3,14.6,14.9,15.2,15.5,15.8,16.1,16.4,16.7,17,0,0,0,0,0,0,0,0,0,1,65.2457,65.2457,65.2457,65.2457,65.2457,65.2457,65.2457,65.2457,65.2457,65.2457,65.2457,1.05235,1.05235,1.05235,1.05235,1.05235,1.05235,1.05235,1.05235,1.05235,1.05235,1.05235,0.950509677,0.970877742,0.991245806,1.011613871,1.031981935,1.05235,1.072718065,1.093086129,1.113454194,1.133822258,1.154190323,14.72893999,14.72893999,14.72893999,14.72893999,14.72893999,14.72893999,14.72893999,14.72893999,14.72893999,14.72893999,14.72893999,460.8419,269.5814321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.30512321,0.69487679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-749.6636597,SiCl,13966579,0,Clorosilylidyne
MdlMolFile_646048_0_1_8_4_147845,40,15,40,3.091566643,3.091566643,1.345884959,15.21957794,54.13432378,3.488,2.185334744,2.184151132,4.46277687,5.246944202,5.246944202,4.46277687,1,1,1,1,1,1,1,5,6,6,6,18,34,18,11,6,11,4,1,1,1,3.488,4.964952954,6.206972259,7.66925894,9.304559907,12.14671802,15.12431753,18.51775258,22.73291631,31.45990917,54.13432378,0.786487076,1.168981054,1.522217128,1.916225151,2.219383972,2.290620921,2.33189642,2.452952274,2.976147209,3.111172641,3.152951155,0.731695,1.176772087,1.530350692,1.87919398,2.256607912,2.324506618,2.33875816,2.43574437,2.940549655,3.096977113,3.18950557,0.328676899,0.412541619,0.570366517,0.797735856,1.130637442,1.541732106,2.231198982,3.143197521,3.288420438,6.376863205,8.966406404,192.5803926,30.17318324,25.94384474,22.95032756,17.67853077,-1.350088044,-1.706706122,-1.861219122,-2.017895456,-2.117175004,-3.050598421,-3.338215993,-8.079013628,-20.52507569,-55.98976539,0,0,0,0,0,0,0,0,0,0,8.032797908,6.151006909,5.67607117,5.440132724,5.25230773,1.024402046,1.004420646,0.972685692,0.935067531,0.93363611,0.929397373,0.918248227,0.911969092,0.909240117,0.908616726,0,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-196.5610072,C5H10,646048,0,"2-Pentene,_(E)-"
MdlMolFile_64197_0_1_8_4_8846,32,8,32,2.250175998,2.250175998,0.844604296,17.13597762,36.03670467,3.5268,1.51121311,1.534616317,2.275817743,5.103200183,0.343423265,0.343423265,1,1,1,1,1,3.5,6,6,7.2,8,8,3,2,5,1,4,3,4,2,1,3,3.5268,6.009151565,7.638779827,8.088439737,14.59282227,15.98342309,19.34835771,23.18485765,26.39951205,30.74107931,36.03670467,0.586023263,0.854091168,1.184818995,1.520338531,1.602638677,1.626153005,1.645892328,1.714979959,1.763904343,1.930666491,2.259026379,0.153015625,0.959813382,1.329023337,1.367999609,1.394718892,1.656686822,1.933228524,2.010956009,2.022059935,2.044438449,2.096654982,0.499081622,0.952546839,1.554176834,2.878005865,3.269067695,3.405930255,3.749601681,5.886795491,6.414670523,8.354959465,11.54444453,146.5868533,51.59244248,33.75855053,24.47446213,-2.2634,-2.347016447,-9.122990622,-19.92930149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.24760117,7.040853386,5.912653353,4.632692577,0.839790199,0.83797534,0.827749934,0.660684041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-229.1058269,CH3COOH,64197,0,Acetic_acid
MdlMolFile_14699991_0_1_8_4_418034,26,5,26,1.921285407,1.921285407,0.7278771,18.72688398,36.9952,6.250510699,1.253048594,1.244981348,1.34299925,1.688672833,NA,1.34299925,1,1,1,2.4,5.2,8,8,8,8,8,8,0,1,2,0,2,0,4,0,0,1,6.250510699,8.520099089,8.772275577,14.55020079,17.02645445,19.96725043,22.90804642,23.02706892,23.3047881,24.67382929,36.9952,0.7644,0.922191378,1.079982756,1.158878445,1.158878445,1.158878445,1.331944283,1.505010121,1.591543041,1.591543041,1.591543041,0.601784615,0.833600391,1.065416166,1.181324054,1.181324054,1.181324054,1.360889236,1.540454418,1.630237009,1.630237009,1.630237009,0.639947709,3.192107315,3.475680604,4.372816165,4.757302835,5.83855973,7.845344395,9.233636049,9.621931375,11.17511268,11.17511268,128.9168559,56.35581345,50.12369965,-6.729860275,-7.116424575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.89210853,6.628047869,4.907997295,0.482011047,0.08983526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-226.7048022,H2O3,14699991,0,Hydrogen_trioxide
MdlMolFile_302012_1_1_8_4_102032,17,6,18,1.827533437,1.827533437,0.646371367,9.558724489,18.4184,3.5264,1.188754027,1.188754027,0.43270084,2.11478792,2.11478792,0.43270084,1,1,1,1,1,1,1,4,7,7,7,0,2,2,2,4,0,0,0,4,1,3.5264,3.966293339,4.626133349,5.816924163,7.207119712,8.133916744,8.133916744,14.52436042,16.12197133,16.12197133,18.4184,0.6578,0.6578,0.6578,1.05601552,1.454231041,1.454231041,1.454231041,1.454231041,1.454231041,1.454231041,1.454231041,0.6578,0.6578,0.6578,1.05601552,1.454231041,1.454231041,1.454231041,1.454231041,1.454231041,1.454231041,1.454231041,0.687648642,0.758450378,0.864652983,1.13430127,2.835563225,3.969737861,3.969737861,7.08857802,7.86828806,7.86828806,10.64153238,84.20102526,39.40284923,-1.667804593,-2.858595407,-4.148389099,-6.211670581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.08101307,5.018171281,0.673783845,0.614782398,0.501196148,0.111053258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-111.5916859,N2H4+,302012,1,hydrazine_cation+
MdlMolFile_7783519_0_1_8_4_273179,58,4,58,2.387802622,2.387802622,0.700876503,62.2083684,69.92,54.4968,1.310994628,1.310994628,0,3.05546644,3.05546644,0,9,9,9,9,9,9,9,11.2,17.8,24.4,31,0,0,0,0,0,0,0,3,0,3,54.4968,54.49696748,54.49713496,54.49713496,54.49713496,62.2083526,69.91957025,69.91957025,69.91957025,69.91978513,69.92,0,0.524396777,1.048793554,1.573190331,1.747989256,1.747989256,1.747989256,1.747990331,1.747993554,1.747996777,1.748,0,0.524396777,1.048793554,1.573190331,1.747989256,1.747989256,1.747989256,1.747990331,1.747993554,1.747996777,1.748,5.945266669,5.945266669,5.945266669,5.94528494,5.94530321,14.4142992,22.88329519,22.88336552,22.88343584,22.88343584,22.88343584,1904.651238,163.1248192,61.28469975,61.28447645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.97796197,7.018248504,7.018232263,5.985557263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3LYP/6-31+G**,-2222.603746,GaF3,7783519,0,Gallium_trifluoride
