filenames,N.electron,M.nuclei,M.protons,Nuclei.Distance.Average,Nuclei.Gaussian.Distance.Average,Nuclei.Gaussian.Standard.Deviation,Nuclei.Distance.Average.Proton.Weighted,Nuclei.Distance.Proton.Weighted.Max,Nuclei.Distance.Proton.Weighted.Min,Centroid.average.dist.from.atoms,CentroidW.average.dist.from.atoms,Centroid.dist.from.High.e,Centroid.dist.from.low.e,Centroid.dist.from.High.e2,Centroid.dist.from.low.e2,M.protonsarray.q0,M.protonsarray.q1,M.protonsarray.q2,M.protonsarray.q3,M.protonsarray.q4,M.protonsarray.q5,M.protonsarray.q6,M.protonsarray.q7,M.protonsarray.q8,M.protonsarray.q9,M.protonsarray.q10,Nuclei.Distance.10.Proton.Weighted.Normalized,Nuclei.Distance.20.Proton.Weighted.Normalized,Nuclei.Distance.30.Proton.Weighted.Normalized,Nuclei.Distance.40.Proton.Weighted.Normalized,Nuclei.Distance.50.Proton.Weighted.Normalized,Nuclei.Distance.60.Proton.Weighted.Normalized,Nuclei.Distance.70.Proton.Weighted.Normalized,Nuclei.Distance.80.Proton.Weighted.Normalized,Nuclei.Distance.90.Proton.Weighted.Normalized,Nuclei.Distance.100.Proton.Weighted.Normalized,Nuclei.Distance.Proton.Weighted.Q0,Nuclei.Distance.Proton.Weighted.Q1,Nuclei.Distance.Proton.Weighted.Q2,Nuclei.Distance.Proton.Weighted.Q3,Nuclei.Distance.Proton.Weighted.Q4,Nuclei.Distance.Proton.Weighted.Q5,Nuclei.Distance.Proton.Weighted.Q6,Nuclei.Distance.Proton.Weighted.Q7,Nuclei.Distance.Proton.Weighted.Q8,Nuclei.Distance.Proton.Weighted.Q9,Nuclei.Distance.Proton.Weighted.Q10,Centroid.average.dist.from.atoms.q0,Centroid.average.dist.from.atoms.q1,Centroid.average.dist.from.atoms.q2,Centroid.average.dist.from.atoms.q3,Centroid.average.dist.from.atoms.q4,Centroid.average.dist.from.atoms.q5,Centroid.average.dist.from.atoms.q6,Centroid.average.dist.from.atoms.q7,Centroid.average.dist.from.atoms.q8,Centroid.average.dist.from.atoms.q9,Centroid.average.dist.from.atoms.q10,CentroidW.average.dist.from.atoms.q0,CentroidW.average.dist.from.atoms.q1,CentroidW.average.dist.from.atoms.q2,CentroidW.average.dist.from.atoms.q3,CentroidW.average.dist.from.atoms.q4,CentroidW.average.dist.from.atoms.q5,CentroidW.average.dist.from.atoms.q6,CentroidW.average.dist.from.atoms.q7,CentroidW.average.dist.from.atoms.q8,CentroidW.average.dist.from.atoms.q9,CentroidW.average.dist.from.atoms.q10,ElecDenSurMxq0,ElecDenSurMxq1,ElecDenSurMxq2,ElecDenSurMxq3,ElecDenSurMxq4,ElecDenSurMxq5,ElecDenSurMxq6,ElecDenSurMxq7,ElecDenSurMxq8,ElecDenSurMxq9,ElecDenSurMxq10,ColumbMatrix.1,ColumbMatrix.2,ColumbMatrix.3,ColumbMatrix.4,ColumbMatrix.5,ColumbMatrix.6,ColumbMatrix.7,ColumbMatrix.8,ColumbMatrix.9,ColumbMatrix.10,ColumbMatrix.11,ColumbMatrix.12,ColumbMatrix.13,ColumbMatrix.14,ColumbMatrix.15,ColumbMatrix.16,ColumbMatrix.17,ColumbMatrix.18,ColumbMatrix.19,ColumbMatrix.20,ColumbMatrix.21,ColumbMatrix.22,ColumbMatrix.23,ColumbMatrix.24,ColumbMatrix.25,Elec_Den_Surg2_Mx.1,Elec_Den_Surg2_Mx.2,Elec_Den_Surg2_Mx.3,Elec_Den_Surg2_Mx.4,Elec_Den_Surg2_Mx.5,Elec_Den_Surg2_Mx.6,Elec_Den_Surg2_Mx.7,Elec_Den_Surg2_Mx.8,Elec_Den_Surg2_Mx.9,Elec_Den_Surg2_Mx.10,Elec_Den_Surg2_Mx.11,Elec_Den_Surg2_Mx.12,Elec_Den_Surg2_Mx.13,Elec_Den_Surg2_Mx.14,Elec_Den_Surg2_Mx.15,Elec_Den_Surg2_Mx.16,Elec_Den_Surg2_Mx.17,Elec_Den_Surg2_Mx.18,Elec_Den_Surg2_Mx.19,Elec_Den_Surg2_Mx.20,Elec_Den_Surg2_Mx.21,Elec_Den_Surg2_Mx.22,Elec_Den_Surg2_Mx.23,Elec_Den_Surg2_Mx.24,Elec_Den_Surg2_Mx.25,Theory.Basis.set,Energy,Chemical.Formula,CAS.number,Charge,Chemical.Name
MdlMolFile_7783417_0_1_60_32_272109,26,3,26,1.652852454,1.652852454,0.472977649,28.83149172,39.582,23.45623759,0.94128975,0.945049937,1.286110134,0.154419769,NA,1.286110134,8,8.2,8.4,8.6,8.8,9,9,9,9,9,9,0,0,0,0,0,2,0,0,0,1,23.45623759,23.45623759,23.45623759,23.45623759,23.45623759,23.45623759,26.68139007,29.90654255,33.13169503,36.35684752,39.582,0.555733333,0.671400258,0.787067183,0.902734108,1.018401033,1.134067958,1.134067958,1.134067958,1.134067958,1.134067958,1.134067958,0.577107692,0.687490366,0.797873039,0.908255713,1.018638386,1.12902106,1.12902106,1.12902106,1.12902106,1.12902106,1.12902106,8.185538881,9.012594413,9.839649945,10.66670548,11.49376101,12.32081654,12.32081654,12.32081654,12.32081654,12.32081654,12.32081654,138.6530293,68.74209975,61.18776518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6230215,4.907230559,1.46974794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-274.691131,F2O,7783417,0,Difluorine_monoxide
MdlMolFile_96480_0_1_60_32_53682,46,12,46,2.496285757,2.496285757,0.849710866,18.59015483,49.47097595,3.527413783,1.724336911,1.806540394,2.310629142,3.826103821,2.056011177,2.056011177,1,1,1,1,1,3.5,6,6,6,7.8,8,7,14,1,16,10,8,3,4,1,2,3.527413783,5.213051869,7.614784103,8.044886617,15.29146736,18.23992435,19.93589724,23.22361613,28.37978367,34.63842201,49.47097595,0.996033057,1.116356133,1.313869136,1.459738447,1.615887102,1.789459664,1.889778556,1.95025638,2.028836896,2.206694826,2.617257494,0.881983417,1.144798425,1.273917551,1.522501243,1.712649351,2.006226506,2.090129481,2.14420395,2.167727603,2.388118485,2.518420653,0.483942677,0.717259589,1.131566972,2.189708385,2.460777964,3.174405901,3.243663367,4.385436875,5.964255091,6.80429053,11.73348593,178.2212924,50.08483624,36.79925461,25.67514155,20.73919313,11.23373057,-0.787001027,-1.778292205,-2.426583016,-4.643658368,-5.165135094,-10.48696853,0,0,0,0,0,0,0,0,0,0,0,0,0,10.48750451,7.465029968,6.566689785,5.642565408,5.275706726,5.11526986,0.938952767,0.9275172,0.916702024,0.893643131,0.889971313,0.880447308,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-306.5049966,C4H6O2,96480,0,&gamma;&ndash;Butyrolactone
MdlMolFile_513531_0_1_60_32_120865,50,15,50,2.873360626,2.873360626,1.082829417,18.33073055,73.28010052,3.503430993,2.001413397,2.078561491,4.520945582,7.602462016,4.092660636,4.092660636,1,1,1,1,1,1,1,5,6,6,16,30,24,25,6,6,2,4,1,5,2,3.503430993,4.984870365,6.106731667,7.610212039,7.842530573,9.995645528,15.16458685,19.51407182,29.01142638,48.70647886,73.28010052,0.705453335,1.112303499,1.532698516,1.69436774,1.981757089,2.126251533,2.358380719,2.40435117,2.463288171,2.646609115,2.879604458,0.602188177,1.392388403,1.547068806,1.844854788,2.011431509,2.202640628,2.297768139,2.376898295,2.645186662,2.676495297,3.184308914,0.356701652,0.48429777,0.651199115,0.794403605,1.132723857,1.993629844,2.754313402,3.259249426,5.607495312,6.418189361,12.60670457,492.0901663,79.43092661,28.58219712,24.43207371,22.74271989,-1.00750896,-1.625723997,-1.849219881,-1.933692426,-2.273496474,-3.036367099,-4.953881412,-10.36982141,-25.16721139,-54.60529879,0,0,0,0,0,0,0,0,0,0,16.35882785,7.43314978,5.967174669,5.502174452,5.340549693,1.000296711,0.994657532,0.96211432,0.947912649,0.924961262,0.920207989,0.917344144,0.914865765,0.910711989,0.905051198,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-556.6551316,CH3CH(SH)CH2CH3,513531,0,2-Butanethiol
MdlMolFile_4076362_0_1_60_32_221543,44,10,44,2.510068407,2.510068407,0.982602404,21.3688412,47.13940972,3.541294503,1.704522379,1.801589373,5.194956786,3.802346846,NA,NA,1,1,1,1,4,6,6.4,7,7,7,7,3,7,0,10,5,6,9,3,0,2,3.541294503,6.671939156,7.994786164,15.22339604,17.90254111,20.90587768,25.23355358,28.33289752,31.49441503,33.1082356,47.13940972,0.233379082,1.127154799,1.380576896,1.500825296,1.784315695,1.98591809,2.021875451,2.059890426,2.160649545,2.2159161,2.279244784,0.595190909,0.988798069,1.116449987,1.462443771,1.608383148,1.802160997,2.02474708,2.249033153,2.656027632,2.656227004,2.658021355,0.512134331,1.129530457,1.962334671,2.43061683,2.726934411,3.279963099,3.746102354,6.059338328,6.461034117,9.054304585,10.90236217,177.4846789,42.34057241,38.40661616,32.85710216,26.06624881,8.589541436,-2.2714,-2.281779349,-8.288914984,-23.75162556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14995642,6.593026358,6.544919066,5.764835768,5.543675222,4.925821258,0.897320786,0.875191696,0.874549948,0.83070348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-297.5717066,C2H4N4,4076362,0,"1H-Tetrazole,_5-methyl-"
MdlMolFile_1396660_1_1_60_32_171251,31,3,32,1.934390194,1.934390194,0.658534209,39.99964113,48.5064,35.7462617,1.086744119,1.071479968,0.26666896,1.882154,1.882154,0.26666896,9,9,9,9,9,9,10,11,12,13,14,0,0,0,0,0,0,0,2,0,1,35.7462617,35.7462617,35.7462617,35.7462617,35.7462617,35.7462617,38.29828936,40.85031702,43.40234468,45.95437234,48.5064,0.5164,0.687503236,0.858606471,1.029709707,1.200812943,1.371916178,1.371916178,1.371916178,1.371916178,1.371916178,1.371916178,0.4357125,0.62644274,0.817172981,1.007903221,1.198633462,1.389363702,1.389363702,1.389363702,1.389363702,1.389363702,1.389363702,6.679530948,8.303374813,9.927218677,11.55106254,13.17490641,14.79875027,14.79875027,14.79875027,14.79875027,14.79875027,14.79875027,293.2740241,119.1412218,64.27989975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.97476029,5.45059621,2.574643496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-488.8859537,SiF2+,1396660,1,Silicon_difluoride_cation+
MdlMolFile_1396660_0_1_60_32_170844,32,3,32,1.903306926,1.903306926,0.499084443,39.64339262,44.6328,37.14868893,1.087994208,1.074055163,0.476284018,1.656175044,1.656175044,0.476284018,9,9,9,9,9,9,10,11,12,13,14,0,0,0,0,0,0,0,0,2,1,37.14868893,37.14868893,37.14868893,37.14868893,37.14868893,37.14868893,38.64551115,40.14233336,41.63915557,43.13597779,44.6328,0.690133333,0.809491596,0.928849858,1.048208121,1.167566383,1.286924646,1.286924646,1.286924646,1.286924646,1.286924646,1.286924646,0.5823,0.729826549,0.877353098,1.024879647,1.172406196,1.319932744,1.319932744,1.319932744,1.319932744,1.319932744,1.319932744,7.259235361,8.655402661,10.05156996,11.44773726,12.84390456,14.24007186,14.24007186,14.24007186,14.24007186,14.24007186,14.24007186,293.7494366,116.7290092,66.21669975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.40734619,5.37038232,3.222271485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-489.2851568,SiF2,1396660,0,Silicon_difluoride
MdlMolFile_865361_0_1_60_32_156564,24,4,24,1.730274747,1.730274747,0.57962505,22.51155483,40.36504619,3.6908,0.978842522,1.327160432,2.238539631,1.329720431,0.012752056,0.012752056,1,1,1,1,2,3.5,5,7,10,13,16,1,2,0,0,0,0,0,0,1,2,3.6908,5.657459155,7.624118311,7.624118311,7.624118311,21.51215916,35.4002,37.88262309,40.36504619,40.36504619,40.36504619,0.112925,0.424988013,0.737051027,1.04911404,1.153135044,1.153135044,1.153135044,1.18743904,1.290351027,1.393263013,1.496175,0.584591667,0.716566667,0.848541667,0.980516667,1.18956084,1.437139599,1.684718358,1.849770864,1.849770864,1.849770864,1.849770864,1.083775875,3.755374271,6.426972668,6.426972668,6.426972668,6.793316252,7.159659837,7.159659837,7.159659837,10.41594949,13.67223914,398.766657,34.81555557,-2.3454,-5.355266307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.80716781,4.77247907,0.638741375,-0.218388255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-437.4608154,H2CS,865361,0,Thioformaldehyde
MdlMolFile_7789608_0_1_60_32_284683,120,4,120,2.868631979,2.868631979,0.682481477,178.3480938,244.4171953,112.28051,1.708779681,1.731202434,4.125013263,0.183546068,NA,4.125013263,15,21,27,33,35,35,35,35,35,35,35,0,0,0,0,3,0,0,0,0,3,112.28051,112.2806705,112.280831,112.280831,112.280831,178.3464155,244.412,244.4145977,244.4171953,244.4171953,244.4171953,0.74205,1.12873886,1.51542772,1.90211658,2.031012866,2.031012866,2.031012866,2.031015879,2.031024916,2.031033953,2.03104299,0.865725,1.211912321,1.558099641,1.904286961,2.019682734,2.019682734,2.019682734,2.019686387,2.019697347,2.019708306,2.019719265,20.04768934,20.04768934,20.04768934,20.04790241,20.04811548,21.15685743,22.26559938,22.26559938,22.26559938,22.2656312,22.26566303,2859.428656,2382.206838,2382.203374,326.7445511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.74352478,28.31748424,28.31729484,10.62169614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-8064.05374,PBr3,7789608,0,Phosphorus_tribromide
MdlMolFile_13814658_0_1_60_32_391768,48,4,48,2.445363956,2.445363956,0.751160719,58.98876811,84.13784107,36.18936326,1.368033835,1.46577317,3.893419581,2.885641721,0.010307326,0.010307326,9,9,9,9,9.8,11,12.2,13.4,14.6,15.8,17,0,0,0,0,2,0,1,1,0,2,36.18936326,36.18936326,36.18936326,43.61328163,51.0372,56.6391,62.241,73.18942054,84.13784107,84.13784107,84.13784107,0.101525,0.580682801,1.059840602,1.538998403,1.698717669,1.698717669,1.698717669,1.726163403,1.808500602,1.890837801,1.973175,0.421927083,0.791180833,1.160434583,1.529688333,1.701057601,1.773484628,1.845911655,1.89419634,1.89419634,1.89419634,1.89419634,6.348310644,7.191372732,8.03443482,8.03443482,8.03443482,10.70426515,13.37409549,13.37409549,13.37409549,13.9170087,14.45992192,484.4759577,231.2952679,100.8152785,63.01449975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.88368286,11.55811623,6.883896452,5.674304461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-902.5627444,AlF2Cl,13814658,0,Aluminum_chloride_difluoride
MdlMolFile_5145993_0_1_60_32_226717,58,18,58,3.335880962,3.335880962,1.408648991,19.85197853,64.18738062,3.518906484,2.386781953,2.412928399,1.792192708,4.157357049,2.108611283,2.108611283,1,1,1,1,1,1,1,5.5,6,6,16,32,46,16,16,8,11,9,5,4,6,3.518906484,4.964540639,6.414564072,7.651140301,9.65809558,12.80073483,18.28638972,25.54625732,34.50820553,41.15938025,64.18738062,1.338728019,1.45590507,1.715860961,2.038959796,2.081315131,2.268617403,2.624228131,2.88566636,3.034196005,3.364189947,3.6149845,0.981184955,1.46014848,1.859100603,2.210363915,2.272507068,2.299066852,2.63708481,2.815240752,3.172147477,3.225857879,3.623647937,0.312482061,0.412954555,0.525511922,0.792290464,1.131592175,1.442061113,2.299107015,3.221442553,4.543828676,6.415265571,12.04508633,506.9607995,156.2048009,45.54929494,27.82207328,25.04732523,24.19635098,-1.560059377,-1.739260994,-1.834368342,-1.895291127,-2.00149748,-2.265736134,-2.390898357,-4.449303087,-7.13822352,-20.16138101,-75.51329069,-86.51736769,0,0,0,0,0,0,0,16.30667698,7.201571381,6.217356058,5.757678924,5.546394343,5.47999913,1.041640813,1.02112085,0.995323807,0.971896844,0.94699374,0.941172663,0.936515644,0.931584292,0.929119521,0.928355193,0.926898384,0.919701435,0,0,0,0,0,0,0,wB97X-D/TZVP,-595.9667533,C5H12S,5145993,0,"Propane,_2-(ethylthio)-"
MdlMolFile_95136_0_1_60_32_51429,62,17,62,3.321749233,3.321749233,1.383337802,22.26663342,55.94904948,3.514,2.337908705,2.340374972,3.779036796,6.274169928,NA,3.779036796,1,1,1,1,1,6,6,6,6,6,6,7,24,27,13,18,27,6,8,2,4,3.514,7.581428813,10.3884683,15.05110216,16.64178846,21.63834684,23.82611944,28.98425896,31.58093985,38.42918598,55.94904948,0.652738589,1.321855868,1.824935461,1.976774808,2.318121809,2.385679126,2.644037915,2.676898803,2.89774562,3.383138075,3.465749358,0.720790323,1.315355717,1.77473662,2.010499806,2.274909174,2.430182233,2.675897208,2.726618928,2.881594391,3.342057255,3.510732607,0.296079195,0.434387419,1.138303927,1.510554542,1.819900849,2.245644854,3.100120432,3.258621215,4.966921242,6.463161983,8.977856924,321.3567891,37.68897966,28.79548634,26.45070279,25.91308027,25.35002599,25.07315873,22.86694334,19.52697623,-2.115967117,-2.257,-2.383065785,-4.733975779,-5.29636352,-34.51532274,-70.56715761,-75.43034308,0,0,0,0,0,0,0,0,8.951973302,6.464147466,6.064555715,5.796771932,5.686915387,5.430308949,5.38213073,5.343617298,5.259999949,0.986295629,0.973716425,0.970271165,0.950753034,0.944931364,0.934632665,0.930122987,0.928856005,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-347.7478953,C9H8,95136,0,Indene
MdlMolFile_1603845_0_1_60_32_175012,48,3,48,1.9038,1.9038,0.872032184,68.14546667,119.9394,16.009,1.015088889,1.292641667,2.318412268,0.035935521,1.777066738,1.777066738,6,6.4,6.8,7.2,7.6,8,13.2,18.4,23.6,28.8,34,0,1,0,0,0,1,0,0,0,1,16.009,26.5048,37.0006,47.4964,57.9922,68.488,78.77828,89.06856,99.35884,109.64912,119.9394,0.189566667,0.418266667,0.646966667,0.875666667,1.104366667,1.333066667,1.37098,1.408893333,1.446806667,1.48472,1.522633333,0.689975,0.756425,0.822875,0.889325,0.955775,1.022225,1.250925,1.479625,1.708325,1.937025,2.165725,12.24311325,12.73597605,13.22883885,13.72170165,14.21456445,14.70742725,16.43829316,18.16915907,19.90002498,21.63089089,23.3617568,2371.011265,76.75490494,31.35960017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7282754,7.293426621,-0.021702018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-2514.950187,OCSe,1603845,0,Carbonyl_selenide
MdlMolFile_110009_1_1_60_32_72548,35,9,36,2.408524765,2.408524765,0.911134472,17.44625514,31.86533972,5.392,1.632227773,1.644087731,1.992426351,4.421992401,1.052629428,1.052629428,1,1,1,1,2,6,6,6,6,6.4,8,0,3,7,0,6,7,2,4,3,4,5.392,7.552867849,8.1092,15.49736679,15.87119662,16.73294634,18.82836677,22.37979101,22.9629859,28.17567909,31.86533972,1.025977304,1.025977304,1.139350141,1.214932033,1.254252293,1.411533333,1.964589383,2.102853395,2.179910269,2.295495581,2.295495581,1.122585551,1.122585551,1.159364221,1.191806599,1.203691499,1.203691499,1.999080755,2.197928069,2.231656043,2.282248003,2.282248003,0.463334072,0.720688434,2.133868836,2.237196484,3.087353851,3.15731845,4.380074793,5.897112299,6.475892301,8.605776715,10.40982484,159.9752453,42.32214834,25.98107924,23.94591091,23.28278838,-2.468052943,-10.44982469,-14.56892681,-25.0712522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62994951,6.399656706,5.517729359,4.864592988,4.60789679,0.777749345,0.770004634,0.760535528,0.671885143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-229.6992065,C4H4O+,110009,1,Furan_cation+
MdlMolFile_110009_0_1_60_32_72487,36,9,36,2.405609816,2.405609816,0.914364533,17.40818631,31.15967118,5.467786748,1.63069898,1.641937619,1.890319457,4.403355796,1.050787165,1.050787165,1,1,1,1,2,6,6,6,6,6.4,8,0,3,7,0,2,9,2,6,3,4,5.467786748,7.537375103,8.1668,15.22522112,15.80884293,16.72112865,18.92847519,22.52332575,23.0437527,28.02996429,31.15967118,1.025079102,1.025079102,1.145164955,1.22522219,1.25515553,1.374888889,1.953711738,2.09841745,2.179843359,2.301982222,2.301982222,1.139306457,1.139306457,1.147472583,1.169241228,1.193728069,1.193728069,2.005342817,2.208246504,2.233339871,2.270979922,2.270979922,0.46271646,0.730103983,2.12638977,2.211068874,3.09953108,3.178234086,4.357633919,5.909303616,6.497902023,8.619679723,10.35476963,159.6019454,42.47543441,25.99376557,23.93837771,23.43947788,-2.467524513,-9.929530011,-15.21260837,-24.8902226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.83735573,6.474382333,5.683788362,4.924307549,4.692321508,0.878589566,0.869260937,0.856937715,0.783056299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-230.0204764,C4H4O,110009,0,Furan
MdlMolFile_2669898_-1_1_60_32_204846,16,5,15,1.82241904,1.82241904,0.64470666,9.82955412,16.2156,3.660786894,1.142842194,1.172246052,0.171159445,2.176123061,2.176123061,0.171159445,1,1,1,1,1,1,3,5,6,6,6,0,0,2,1,3,0,0,0,1,3,3.660786894,4.603596839,5.776051703,7.203620165,7.735705616,7.802833434,10.29513769,14.272056,15.06822536,15.49148161,16.2156,0.413714207,0.653003805,0.892293404,1.055760062,1.14340378,1.231047498,1.328696029,1.426344559,1.496603507,1.539472873,1.582342239,0.574487534,0.658207412,0.74192729,0.923315733,1.202372741,1.481429748,1.488183073,1.494936398,1.503292986,1.513252837,1.523212688,0.661925487,0.830791044,1.04403978,2.553477862,3.234102822,3.389301599,4.60269349,6.265799502,6.324872365,6.614533778,8.880337453,63.23002426,24.55403516,-2.190401425,-4.02583404,-6.351613556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.712803141,4.18949479,0.884299771,0.749428638,0.46397366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-77.9142739,C2H3-,2669898,-1,vinyl_anion-
MdlMolFile_2669898_0_1_60_32_205262,15,5,15,1.859720812,1.859720812,0.714967515,9.845634937,15.6264,3.710431134,1.168512836,1.183914175,0.225117309,2.199470421,2.199470421,0.225117309,1,1,1,1,1,1,3,5,6,6,6,0,0,1,1,4,0,0,0,0,4,3.710431134,5.147864315,6.082342023,7.185416792,7.591599045,7.616114432,10.42080693,14.61323524,14.80014531,15.50762909,15.6264,0.474465288,0.63110323,0.787741173,0.948814694,1.114323792,1.279832891,1.361124201,1.442415511,1.53427787,1.63671128,1.73914469,0.586100496,0.639686615,0.693272734,0.865658186,1.156842973,1.448027759,1.473456254,1.498884748,1.540034762,1.596906296,1.65377783,0.637345304,0.742009865,1.013161323,2.537110949,3.275010656,3.352251898,4.58158204,6.429168244,6.449859029,6.74318217,9.21517432,62.98266246,25.03992045,-2.307309972,-4.415200234,-6.083862312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.416043716,3.987311412,0.732685522,0.589205866,0.274753484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-77.89858967,C2H3,2669898,0,vinyl
MdlMolFile_9000328_0_1_60_32_296478,60,3,60,2.17396551,2.17396551,0.702504081,92.2572075,154.9750035,42.35072918,1.229148834,1.324393234,2.413511078,0.409382778,2.232240171,2.232240171,8,9.8,11.6,13.4,15.2,17,20.6,24.2,27.8,31.4,35,0,0,1,0,0,1,0,0,0,1,42.35072918,49.7697613,57.18879342,64.60782554,72.02685765,79.44588977,94.55171252,109.6575353,124.763358,139.8691808,154.9750035,0.639830273,0.810677884,0.981525495,1.152373106,1.323220718,1.494068329,1.505964243,1.517860157,1.529756072,1.541651986,1.5535479,0.981020001,0.997401316,1.01378263,1.030163945,1.04654526,1.062926575,1.236187885,1.409449196,1.582710506,1.755971816,1.929233127,14.7577152,15.29576718,15.83381915,16.37187113,16.90992311,17.44797508,18.61312056,19.77826603,20.94341151,22.10855698,23.27370246,2547.499041,443.8329137,70.39196411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7095952,13.92128465,2.369120147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-3109.518085,BrOCl,9000328,0,BrOCl
MdlMolFile_82267150_-1_1_60_32_490080,22,3,21,1.6402,1.6402,0.712467269,23.00043333,34.4442,15.2581,0.832644444,0.871696825,1.559917734,1.467328444,0.001416268,0.001416268,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,0,0,0,0,1,1,0,0,0,1,15.2581,16.06628,16.87446,17.68264,18.49082,19.299,22.32804,25.35708,28.38612,31.41516,34.4442,0.037633333,0.272373333,0.507113333,0.741853333,0.976593333,1.211333333,1.21886,1.226386667,1.233913333,1.24144,1.248966667,0.154790476,0.350194286,0.545598095,0.741001905,0.936405714,1.131809524,1.171145714,1.210481905,1.249818095,1.289154286,1.328490476,5.690362964,6.767507207,7.84465145,8.921795692,9.998939935,11.07608418,11.19259438,11.30910457,11.42561477,11.54212497,11.65863516,95.476998,43.71594672,24.5405626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.43670188,4.353031098,0.210267023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-168.0164825,CNO-,82267150,-1,fulminate-
MdlMolFile_694019_0_1_60_32_152297,44,14,44,2.700604208,2.700604208,0.935291794,15.41262816,35.51907556,3.511114587,1.877886855,1.880203685,2.098226574,6.272759525,6.272759525,2.098226574,1,1,1,1,1,1,5,6,6,6,6,1,14,21,0,19,10,16,4,5,1,3.511114587,5.366434325,7.570860283,8.145867578,15.03477888,15.63318264,16.06865505,20.07919656,23.42070124,27.73252986,35.51907556,1.026478258,1.214195159,1.410702277,1.521590158,1.621963815,2.010706889,2.081035934,2.208677599,2.365078641,2.541258168,2.597364604,1.081081584,1.193614964,1.381705631,1.480937622,1.66415641,2.055558964,2.131110801,2.176041499,2.347045609,2.523552241,2.597201838,0.396605911,0.504425947,0.745373885,1.139239379,2.063033951,2.270975026,3.114158403,3.206706687,5.011761448,6.465895252,9.038620644,201.6481788,27.39530341,25.96049973,25.57564976,25.03660334,24.64548219,-1.800046602,-1.980667595,-2.436637634,-2.621149548,-6.702232634,-18.5430803,-27.92146623,-43.10780549,0,0,0,0,0,0,0,0,0,0,0,8.847113267,6.028784205,5.794796926,5.408228095,5.262452102,5.192959855,0.964097454,0.957034447,0.946693781,0.941343071,0.922815456,0.918713304,0.909438691,0.905529346,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-233.3978496,C6H8,694019,0,Bicyclo[3.1.0]hex-2-ene
